perovskite_formula,current_density,repetition_index,VRHE,RA,RB,t,mu,QA,Nd,XA,XB,mu_t
La0.4Sr0.6CoO3,20.0,rep1,1.924,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep2,1.91,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep3,1.914,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep4,1.918,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep5,1.913,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep6,1.906,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep7,1.909,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep8,1.907,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep9,1.742,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep10,1.726,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep11,1.714,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.4Sr0.6CoO3,20.0,rep12,1.713,1.408,0.536,1.034040563,0.397037037,2.4,5.4,1.01,1.88,0.383966598
La0.2Sr0.8CoO3,20.0,rep1,1.895,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep2,1.905,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep3,1.906,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep4,1.9,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep5,1.896,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep6,1.898,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep7,1.906,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep8,1.902,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep9,1.75,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep10,1.698,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep11,1.667,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
La0.2Sr0.8CoO3,20.0,rep12,1.664,1.424,0.533,1.041696341,0.394814815,2.2,5.2,0.98,1.88,0.379011425
SrCoO3,20.0,rep1,1.965,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep2,1.958,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep3,1.961,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep4,1.961,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep5,1.959,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep6,1.961,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep7,1.966,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep8,1.963,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep9,1.762,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep10,1.676,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep11,1.677,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
SrCoO3,20.0,rep12,1.662,1.44,0.53,1.049376553,0.392592593,2.0,5.0,0.95,1.88,0.374119844
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep1,1.732,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep2,1.735,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep3,1.736,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep4,1.737,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep5,1.742,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep6,1.727,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep7,1.74,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep8,1.737,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep9,1.671,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep10,1.652,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep11,1.622,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
Ba0.5Sr0.5Co0.8Fe0.2O3,20.0,rep12,1.662,1.525,0.528,1.0824984,0.391111111,2.0,4.8,0.92,1.87,0.361304101
BaFeO3,20.0,rep1,1.881,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep2,1.879,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep3,1.883,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep4,1.882,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep5,1.879,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep6,1.877,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep7,1.878,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep8,1.878,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep9,1.739,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep10,1.69,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep11,1.678,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
BaFeO3,20.0,rep12,1.964,1.61,0.52,1.119270627,0.385185185,2.0,4.0,0.89,1.83,0.344139456
